premise	hypothesis	output	language
Ha pe concepto tuichakue ha'ete pe vegetariano ho'uséva oimeraẽ mba'e ojeheróva so'o, jepéramo ha'e proteína de soja moldeada?	Vegetariana oipota etiqueta proteína soya molde-pe so'o reheguáicha ojapóva oñeñandu hikuái ho 'uháicha so'o.	neutral	grn
Kóva ogueraha...	Kóva ogueraháta ndéve ambue hendápe.	neutral	grn
Ikatu oime umi ánhel ndahaʼéi pe lugár okyhyjetereíva ko yvy ape ári.	Oĩ lugár ivaietereíva umi ánhelgui.	neutral	grn
Omoñepyrû excavación 1900 jave ojoguávo upe tenda ha omboguatávo programa de excavación imba'erepy reheve, ha pya'eterei omopu'ã umi bloque de construcción peteî palacio enorme Edad de Bronce henyhêva cerámica magnífica ha ambue artefacto-gui.	Heta arqueólogo arapy tuichakue javevégui ohókuri upe tendápe.	neutral	grn
Síno, ¿ mbaʼéichapa ikatu rejapo upéva?	Ndéve piko ndahasyiete oñehundi haguã?	neutral	grn
Ñamotenondeva 'erã techapyrã ha persuasión rupive.	Jahechaukava 'erã tapichakuérape mba 'éichapa oiko va 'erã oikórõ inmigración rehe.	neutral	grn
Ajapose heta mba'e físico, taha'e deporte	Umi deporte tuicha mba 'e chéve g̃uarã aikuaaségui peteî tekove hesãiva.	neutral	grn
"""Oh yeah, just the day after tomorrow, and maybe even after, the manager responded and started eating quickly to change the subject, ""Hmm... well, those multi-Flavors"". Ha'e ombohovái ha oñepyrũ ho'u pya'e pya'e omoambuévo ko'ã mba'e:"	Mánager omoambue tema ha he 'i chupe mba 'épa ho 'u.	neutral	grn
Comisión marandu, tape omoañetéva informe de estado cinco años orekóva acceso a la justicia California-pe, ohesa'ÿijóva mba'éichapa oikotevê legalmente umi mboriahu oikóva ko estado-pe ko'ã cinco ary ohasava'ekuépe, avei deficiencia orekóva justicia sistema ha mejora ko'ã período jave.	Hetave gente mboriahu oikéva delito-pe, upévare oî demanda asistencia legal gratuita rehe.	neutral	grn
Oime vaʼerã ikatuha rehupyty peteĩ extensión.	Derry oñomongeta ipehẽngue Sam ndive ojerurévo extensión de impuestos.	neutral	grn
Kuñakarai Aldonka ipahápe he'i:	Kuñakarai Aldonka ipahápe ohechakuaa ha he 'i:	neutral	grn
Ano vathi pueblo itujavéva oguapýva ladera tapykuépe ha ko'ágã omboyke sistema de carreteras pyahu.	Tape añónte og̃uahẽ hag̃ua ano vathi-pe ha 'e tape ijyvatevéva.	neutral	grn
Upéichante avei ha uh... si interior-pe ndépa oguereko heta muro de yeso que el uh... color está construido en el yeso por lo que no pintan mucho	Okáguio, oguereko pared yvyraguigua.	neutral	grn
Ha uh... roñeñandu vaieterei roñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei roñeñandu vaieterei	Arapytu akóinte kuarahy.	neutral	grn
Ojukáta hikuái ndehegui.	Ko'ã jagua nderejukáta!	neutral	grn
Si, bueno, ehechami upéva ha 'e ambue mba 'e. Che rogapýpe oimérire, ndahechái va 'erãmo 'ã, che areko mbo'ehao ko pyharépe ha ndajuhúi va'erãmo'ã pe segunda mitad ha péva ha'e pe mba'e ipohyivéva, péva nde reikuaágui ikatuha rejuhúvo pe primera mitad.	Ndaguerohorýi ahecha ramo peteî parte ñoha 'ânga.	neutral	grn
Ojehechakuaávo umi auditoría ohasáva ha umi compromiso de certificación	Ko 'ã auditoria ohasáva ha 'e va 'ekue ivaietereíva.	neutral	grn
Jade verdadero hepyeterei, ha ikatu oñekuave 'ê chupe peteî jade falsificado, ojoguáva artículo genuino-pe.	Tapichakuéra oikuave 'êta chupe jade falso, hasyetéva ojekuaa haguã artículo real-gui.	neutral	grn
Oî he 'íva umi demócrata-kuérape ha 'eha contribución china.	Oî he 'íva conflicto China ha Japón oîha umi chino oipytyvõgui demócrata-kuérape.	neutral	grn
Checheno-kuéra mbeguekatúpe ogarniza Rusia-pe - peteî coche bomba, peteî mina, peteî mortero peteî aja - umi ruso-kuéra oñemomombyry vy'a'ÿgui.	Umi ruso-kuéra ojehekýi peve frustración-gui, checheno-kuéra ome 'êta chupekuéra apañuãi ha 'égui hikuái imparable.	neutral	grn
25 jasyapy jave, koty ñembyatypyre Capitol-pe.	Ko aty guasu oikóta Cámara de Cámara-pe Iowa Tetãmini Capitol-pe.	neutral	grn
Umi prestigioso premio de la academia oñeguenohẽ ypy ko'ápe peteĩ ceremonia privada sala de cristal-pe 1927 arýpe.	Sala de cristal ohupyty héra umi candelabros decorativos orekóva exhibición-pe.	neutral	grn
Umíva apytépe oĩ Kondo (Goldo, térã principal, HALL), oñemopu'ãva'ekue ary 1975 -pe.	Kondo opyta mombyry ambue ogaguýgui.	neutral	grn
Upéicha avei, pe modelo oasumi coeficiente constante población-pe g̃uarã.	Ko modelo he 'i población okakuaáva ha 'e 14% constante.	neutral	grn
Ko'ã organización oñemomba 'eguasuvéva rojesareko va 'ekue omomba 'eve gestión financiera omopyendávo control ha rendición de cuentas oipytyvõva reporte externo ha gestión del desempeño, ome'êva liderazgo ejecutivo hesakã porãva ha oiporúvo capacitación omoambuévo cultura institucional ha ohupytývo gestión de líneas.	Ñahesa 'ỹijo ko 'ã organización omyakãva 6 mes pukukue javeve.	neutral	grn
Pe ipahapegua ahecha va'ekue ha'eva'ekue peteî error aha'ã haguã ahecha va'ekue León Claudio Van Damme	Aimo 'ã Lionheart ha 'e pe película ivaivéva ahechava 'ekue.	neutral	grn
Upéicharamo jepe, ko 'ã mba 'e jahechava 'ekue ko 'ágã ha 'e añetehápe peteĩ reconstrucción siglo XIX-pegua estructura original siglo XIX-pegua.	Pe estructura ypykue ho 'a oñemopu 'ã rire.	neutral	grn
Ára 4 jasypakõi ary 1998-pe, LSC omondo kuatia Missouri planificador-kuérape omomarandúvo chupekuéra LSC oguerekóha heta apañuãi he 'íva plan oguahêtaha peteî sistema completo ha integrado de entrega a nivel estatal.	Ko kuatia oî peteî camión-pe oîva accidente-pe ha correo oñehundi.	neutral	grn
Kóva ha 'e ca'Daan okyhyjehague.	Upéicha oje'e ca' Daan-pe, ha ore roñemondýi!	neutral	grn
Mitâkuimba 'e, umi mbyja michîmi ojeporeka porâva oîma preparádo, ha umi kuimba 'e oñepyrûkuri omoî porâ umi mbyja'ípe.	Ojapo hikuái omoha 'ãnga hag̃ua jasy ohesapéva itápe.	neutral	grn
Larry Johnson iporâiterei, ha 'ekuéra iñakâ ha ijyvateve opavavégui ko arýpe.	Oñemotenonde opavave ári ko arýpe, ha'éva puntuación media, pero ambue equipo ohasáva recorte de fondos.	neutral	grn
Mburuvicha guasu pahague, Constantino XI, ho 'ákuri ñorairõme, ha asajepyte jave Mehmet ha iñirũnguéra ojagarra táva ojehekáva.	Constantino XI ha 'eva 'ekue peteĩ mburuvicha guasu guasu guasu, ha katu ndaha 'éi peteĩ ñorairõhára katupyry.	neutral	grn
Holiday Inn West Des Moines-pe jasykõi ohasávape, Steve Forbes ojehechauka brunch campaña orekóva 43 equipo de cámara.	Holiday Inn West Des Moines-pe omotenonde Steve Forbes, 45 ary orekóva.	neutral	grn
Umi turco otomano oguahêvo ipoguýpe siglo XIX-pe, Izmir ipirapire tavaguasu mercante-háicha, oisãmbyhývo higos de esmirna ha tabaco turco umi granja interior-gui, ha ohejávo establecimiento colonias comerciales europeas.	Izmir ombotove umi invasor turco otomano-pe ha ombotove.	neutral	grn
Oikundaha umi pombéro ha cadena ári.	Umi perno ha cadena hypy'ûva oñehetûvo, hasyetereígui ojeporu.	neutral	grn
Camello heta empresa de trekking oikuave'ê oportunidad ohesa'ÿijóvo estilo beduino negev, peteî camello ári.	Oî mbohapy compañía trekking ohecháva exploración negev-pe.	neutral	grn
Ko 'águi, he 'iháicha Homero, dios Poseidón ohechákuri Troya ñorairô oikohague, oma'êvo kuarahyresê gotyo y rupive.	Homero oimo 'ã dios posidón ipochyhague Troya ñorairõ rehe.	neutral	grn
"""Ko okẽ noñembotýi""."	Pe okẽ oñembyapa ha ndikatúi oñemboty.	neutral	grn
Ojerure chéve añangareko hag̃ua hesekuéra.	Haʼe ojerure chéve añangareko hag̃ua hesekuéra ha amombeʼu hag̃ua chupe.	neutral	grn
En general, umi déficit federal ojeipapáva ni peteî base-pe he 'ise desahorro-pe. Ha 'ekuéra omoambue ahorro nacional oipyhývo fondo no federal ojeporúva inversión-pe.	Oî peteî fórmula compleja ohekávo inversión oiporúva fondo no federal.	neutral	grn
Si, che irũ, upéva ojejapo Kentucky ha Virginia-pe.	Ko 'ãva ha 'e umi estado ha 'e legalhápe.	neutral	grn
Jepénte ko'ã incentivo fiscal tekombo'épe omokyre'ÿ hogarakuéra ombyatývo activo ha'eháicha EE.UU.	Ko'ã incentivo fiscal tekombo'épe omokyre'ÿ umi familia rural ombyatývo activo.	neutral	grn
Um-Hum sí, chemitã guive	Ohasáma heta ára.	neutral	grn
Museo kamikaze de chiran, orekóva estatua monumental peteî piloto, ohechauka umi uniformes de los jóvenes, umi casco ha umi carta final ifamilia-pe omyesakãva oipykúiha Samurai Espíritu odefendévo umi valor tradicional tetãme.	Museo kamikaze Chiran-pe oñemotenonde ejército rehe.	neutral	grn
Peteî mba 'e chemohatâ.	Aimo 'ã ro 'ysãgui añemondýi.	neutral	grn
Tavaguasu omonéîva reglamento de planificación omohendáva altura edificio-kuéra nivel yvyramáta, omoheñóivo peteî mirada abierta ha natural tavaguasúpe.	Tavaguasu oñemboja 'o omonéîvo ko 'ã reglamento.	neutral	grn
Ary 1999-pe, omopu 'ã 4,8 millones tapicha mboriahu poguýgui.	Heta tapichakuéra ko'ágã osê mboriahu poguýgui.	neutral	grn
Ore roñepyrû ramónte ore rekovépe, pero uh uh, che ména oime gueteri upe compañía-pe 10 ary pukukue ha upéicha rupi	Che ména oplantea opytávo compañía-pe jubilación peve.	neutral	grn
Nahániri, ndorojapói upéva.	Ndajajapói haʼe ndoipotáigui jajapo.	neutral	grn
Kóva ha 'e peteî postura pasivaiterei.	Kóva postura pasiva, araka 'eve ndoguerekomo 'ãi apoyo.	neutral	grn
Barnam ojopy mbarete chupe mano izquierda reheve.	Pe kuimba 'e oityse pe mba 'e.	neutral	grn
Péro upéi añeñandu vaieterei.	Opavavépe ndogustái pe ojehupytýva.	neutral	grn
Ha'ekuéra ojapo ha'ekuéra ojapo um-um um-um ha'ekuéra ohayhu ha'ekuéra ojapo	Oguerohory avei ambue mba 'e, taha 'e chocolate.	neutral	grn
Ha 'e oñe 'ê mokôive ñe 'ême.	Ijetu 'u chupe oñe 'êvo.	neutral	grn
Pe masa ipohýiva oĝuahê hendápe, hapykuerikuéra opyrûva ha ojoguáva ijyva tuichaitévape.	Acero gris arma tanque-pegua huguy henyhêva víctima-kuéra ruguýgui.	neutral	grn
Pachis, ha 'ekuéra oikuaa ko tetãme ha 'ekuera ijeheguirei ikatu he 'i'Howdy-An'-Mba 'éichapa-Opavave-Irũnguéra, bub?	Haʼekuéra oikuaa porã upe tetã oikohaguére upépe heta tiémpore.	neutral	grn
Ohasávo jasypo 2001-pe periodo de reporte, oficina de ejecución del programa ombosako 'i peteî conferencia telefónica especial 2002-pe guarã umi solicitante oikéva umi fusión / consolidación-pe.	5.000 tapicha oho conferencia telefónica especial-pe.	neutral	grn
Iporã térã rehendúva TV-pe aimo'ã indignante noñomoirûiha medio de comunicación omotenondéva elecciones	Ko'ã medio de comunicación oîva sesgado oñe'êvo elecciones rehe, ikatu rupi influencia umi candidato rehe.	neutral	grn
Iporâ, mba 'épa pe joe shmoe ha 'e peteî alcohólico ha oñeha 'â omyatyrô haĝua nde reikuaa, pero ha 'e ndoguerekói mba 'eve	Naimo 'ãi oîha suficiente recurso disponible umi alcohólico regular-pe guarã.	neutral	grn
Jehupytyvoirã ojoajúva organización resultado rehe	Jehupytyvoirã omokyre 'ỹ organización resultado-kuéra.	neutral	grn
Oiméne rejuhúta petrosea pelicano mascota isla-pegua (Petroseow tuja oguereko mokõi mitãrusu aprendiz, mokõivéva héra petrosewaddling umi barco apytépe, oñeha'ãrõvo chismorro sospechoso.	Pelicano petrosea herakuãiterei turista-kuéra apytépe.	neutral	grn
Ko tape ogueraháva umi pueblo kamares rupi, oîháme peteî cueva kakuaa, ha ojoaju valle de amari kuarahyreike gotyo (ehecha página 62).	Tape ohóva amari valle guive kamares peve ha 'e tape recto.	neutral	grn
Ramses II tupão rova ha'e peteî ta'anga ipukuvéva Egipto-pe ha jepénte nde ikatu rehecha ta'angápe, iporâiterei añetehápe.	Kóva ha 'e oguerekógui poder mágico omohypnotiza haguã espectador-pe.	neutral	grn
10 ehecha apéndice omyesakãve hag̃ua firma electrónica ha mba 'éichapa gao ohesa 'ỹijóta solicitud.	Gaos ñemyesakã oĩ página xivii-pe.	neutral	grn
"""Ha'e omombe'úta chéve opa mba'e oikuaáva""."	"""Aikuaa oîha mba'e ndejokoha""."	neutral	grn
Ko'ã aus, ojekuaáva umi músculo facial ojapóva ko'ã tarea, ha'e umi herramienta ojeporúva ko'ã mba'e ohechaukáva hova. (ohechávo techapyrã, eikutu ko'ápe ha ko'ápe.)	Ko'ã aus ha'e umi tembiporu ojeporúva ojehecha hag̃ua hova.	neutral	grn
Oî ta 'anga yvyrágui ojejapóva tembiguái ramo omanóvape ĝuarâ.	Umi ta'anga yvyraguigua oguerekova 'ekue miles de años.	neutral	grn
Kintetsu estación fuente exterior ykére ojejuhu higashi-Muki-Dori, peteî centro comercial henyhêva tienda de recuerdos, tienda de antigüedades ha hetaiterei restaurante.	Ko centro comercial oñemoîva'ekue diseño rupive ome'êva umi viajero-pe acceso pya'e umi mandu'a ha'ekuéra osê mboyve.	neutral	grn
Ko Gráfico 22 ohechauka porã peteĩ entorno de recursos omoambuéva dramáticamente ko'ã ára pahápe	Ko ta 'anga 22, ohechaukáva umi ñemboguejy guasu ojejapóva ko 'ã ary ohasava 'ekuépe.	neutral	grn
Canongate herakuã peteĩ edicto David I (ary 1124), omoñepyrũva'ekue Holyrood Abbey, ome'ẽvo derecho omopu'ãvo peteĩ okẽ Abbey ha Royal Burgo de Edimburgo mbytépe.	David omenda mokôi jey hekovépe.	neutral	grn
Ko estructura, ha'eháicha yomeimon, ha'e avei peteî tesóro nacional ha hekoitépe ojejapi ha ojepinta.	Upe yomeimon itujavéva ko estructura-gui.	neutral	grn
Oime vaʼerã ndejeheguinte reñeʼẽ ha avavépe nahániri.	Ipy 'arory tuichave opa mba 'égui.	neutral	grn
Ko'ã número ary 1990 jave peteî séka de trabajo boilermakers-kuérape guarã he'íva ko'ã boilermakers ohekáva ambue línea de trabajo.	Ko'90 década ha 'eva'ekue peteî tiempo hasyva boilermakers-pe guarã, pero ko'ágã empleo ko'ã tendáre okakuaa haimete exponencialmente.	neutral	grn
Hembiapo osẽ porãmba sapy 'a, pero ojededica rire ary 305 -pe, imperio ikangy ohóvo, ojepy 'apy invasores ha ojepy 'apy conflicto interno rehe.	Umi invasor omomba 'e guasu imperio ndoguerohorýigui umi política orekóva.	neutral	grn
Ha 'éniko peteĩ koty sa 'i.	Ndaipóri heta mba 'e omoporãva upe koty.	neutral	grn
Ha katu omopu 'ãvo mbo 'ehaovusu cero guive ndaha 'éi mba 'e hepýva.	Oñemopu 'ãvo peteî mbo 'ehaovusu, promedio, 1 millón de dólares.	neutral	grn
Ha 'e, avei, osêkuri Tahitígui oguahêvo islas hawaianas-pe.	Islas Hawaianas ikatu ojehupyty Tahiti guive.	neutral	grn
Iskender kebap omnipresente ha'e peteî plato de dener kebap oserviva'ekue peteî lecho de pan ojeruréva pan salsa tomate ha yogur, cubierto peteî toque chispeante manteca dorada.	Iskender kebap herakuãiterei turista ha local-kuéra ndive.	neutral	grn
Oguerovia Estados Unidos ndikatumo 'ãiha ojagarra, ha oikóramo jepe, ndojekuaái ikatúha ojeprocesa.	Estados Unidos ndikatúi ojagarra Bin Laden-pe.	neutral	grn
"""Taha'e ha'eháicha -- opa""."	Ko'ã mba'e opáma ko'ágã, jepémo upéicha.	neutral	grn
Umi ta'angambyry oñembyaipa ha Jon omombo ho'u va'ekue umi ita ári.	Umi ita ivaipaite vaʼekue ñepyrũrã.	neutral	grn
Ore roipota reime ko'ápe reguerekóramo jepe nde py'a ha nde pyti'a noĩporãiva!	Ko tenda omoneĩ opaichagua tetepy.	neutral	grn
Ome 'ê hikuái chéve peteî orden de restricción ombotovéva chéve amohu 'ãvo che sentencia.	Ko sentencia ha 'e peteî delito menor reheguáva.	neutral	grn
Upéichante avei Canadá aimo'ã ouva'ekue che akãme ha'ekuéra ohasa agonía ojoajúva francés quebec ha oimeraẽ mba'e ha'e aimo'ã va'erã peteĩ paso negativo ojapo ha aimo'ã va'erã hikuái reevaluar upéva um i am ojepy'apyeterei jepe ñe'ẽkõi taha'e ha'éva sombrero ha'e intromete en el camino a la olla de fusión aspecto	Umi quebeco francés ndorekói apañuãi canadiense oñe'êva inglés ndive.	neutral	grn
Ko edificio iporãitereíva orekóva pórtico corintio ha'éva diseño Thomas cooley.	Pórtico corintio oñemopu 'ã mármol italiano-gui.	neutral	grn
* Charlatán ha'eva'ekue ha'etevoi upérõ reportero Wall Street Journal-gua tabaco beat-pe, ha ikatu oñe'ê vai mba'éichapa pe insider noñemohatãi he'ívo héra tee.	Pe infiltrado ndojepy 'apýi oikuaávo mba 'eichaitépa ivai héra ndogueroviáigui iñimportanteha pe tembiasakue omoherakuãva.	neutral	grn
Ha, ha ha, Jeffrey?	Ndahaʼéi Jeffrey.	neutral	grn
Ha Escorpio iñakâhatâ rupi...	Umi mba 'apohára máquina-pegua oguereko placas de acero Scorpio retekue ári.	neutral	grn
Si, ha upéicha, pero rejerurévo peteî y ryguasu, reikuaa porâ ereha ndereikuaaiha.	Peteî ojerurévo peteî mba 'yru, sapy 'ánte oikuaa hikuái.	neutral	grn
Oikuaaukávo beneficiario-kuérape umi método oiporúva iñirûnguéra director de programa ome'êvo servicio hetave ha iporãvéva ha oguahëvo hetave tapichápe orekóva nivel exacto ha tipo de servicio omohendáva situación jurídica orekóva.	Oikuaauka beneficiario-kuérape mba 'e método oiporúva umi administrador programa de servicio.	neutral	grn
Ko'ágã peve umi pintor-kuéra omomba'eguasu Place du tertre, ha'éva plaza histórica pueblo Montmartre-pe, oñemoherakuãhápe ñemenda ha ojejukahápe umi criminal-pe.	Plaza histórico pueblo de Montmartre-pe oñemotenonde heta partido.	neutral	grn
Bauerstein ohechauka, ombohovái Poirot kirirĩháme.	Ko 'ã prueba ojapóva ndojegueroviapái, ojehecha.	neutral	grn
Avei, umi estudio económico ohechauka oĩha relación nivel observado de ozono ha umi cultivo rendimiento (García, et al.	Ambue estudio, umi económico, ohecha correlación rendimiento cultivo ha nivel de ozono.	neutral	grn
Ndahaʼéi estricnina, ¿ ajépa?	Ndereikuaái piko ndaha'eiha veneno térã droga ilegal?	neutral	grn
Ore rembijerovia ohechaukáva peteî creencia generalizada ko 'ã pueblo ha 'éva básicamente bueno ha pacífico, ko 'ã gobierno ha 'éva fundamentalmente sospechoso ha agresivo.	Heta tapicha oguerovia umi gobierno sospechoso oîgui poder-pe.	neutral	grn
Upévare, tekotevẽ ojeike pya 'e opaite kuatia ha ambue marandu ko 'ã tembiapo rehegua, ikatu hag̃uáicha oñemba 'apo hekopete ha hekopete.	Tribunal de Cuentas oguereko va 'erã tapiaite acceso prioritario oiko hag̃ua hekoitépe.	neutral	grn
Ejerure peteĩ café turco, Tommy.	Ejerure cinco café turco equipo-pe guarã, Tommy.	neutral	grn
Oikotevêva tuichakue, ko galería ojapo calidad-pe.	Ko galería ojo porâ arte de calidad rehe ha 'e pe oguerúva tapichakuéra jey hendápe.	neutral	grn
Peteî okê mbytérupi oî pe óga guasu ha iporâva, ha 'eva 'ekue táva Dublin ruvicha róga, ary 1715 guive.	Mansion House oreko renovación ha mejora oñemopu'ã ypy guive.	neutral	grn
Hasy eterei reimo'ã haguã reikuaaha umi tapicha ojukataha ojupe ha ha'e legal situación ha'eháicha nde reikuaa	Ko 'ã mba 'e ivaivéva ojehu ojehejárõ tapichakuéra ojuka hapichápe legalmente.	neutral	grn
